alt_idx; sheaf_idx; s-t-tuple; weight; path
114; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_337_B-89-1-1-arr-right'), ('BCHS_337_B-89-1-1-arr-right', 'BCHS_337_B-89-1-1-dep-right'), ('BCHS_337_B-89-1-1-dep-right', 'BWKS_371_B-89-1-12-arr-right'), ('BWKS_371_B-89-1-12-arr-right', 'BWKS_371_B-89-1-12-dep-left'), ('BWKS_371_B-89-1-12-dep-left', 'BCHS_338_B-89-1-2-arr-left'), ('BCHS_338_B-89-1-2-arr-left', 'BCHS_338_B-89-1-2-dep-left'), ('BCHS_338_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
115; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 11; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_337_B-89-1-1-arr-right'), ('BCHS_337_B-89-1-1-arr-right', 'BCHS_337_B-89-1-1-dep-right'), ('BCHS_337_B-89-1-1-dep-right', 'BWKS_374_B-89-1-12-arr-left'), ('BWKS_374_B-89-1-12-arr-left', 'BWKS_374_B-89-1-12-dep-right'), ('BWKS_374_B-89-1-12-dep-right', 'BCHS_335_B-89-1-2-arr-right'), ('BCHS_335_B-89-1-2-arr-right', 'BCHS_335_B-89-1-2-dep-right'), ('BCHS_335_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
116; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 24; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_337_B-89-1-1-arr-right'), ('BCHS_337_B-89-1-1-arr-right', 'BCHS_337_B-89-1-1-dep-right'), ('BCHS_337_B-89-1-1-dep-right', 'BWKS_374_B-89-1-12-arr-left'), ('BWKS_374_B-89-1-12-arr-left', 'BWKS_374_B-89-1-12-dep-right'), ('BWKS_374_B-89-1-12-dep-right', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
117; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 11; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_337_B-89-1-1-arr-right'), ('BCHS_337_B-89-1-1-arr-right', 'BCHS_337_B-89-1-1-dep-right'), ('BCHS_337_B-89-1-1-dep-right', 'BWKS_374_B-89-1-12-arr-left'), ('BWKS_374_B-89-1-12-arr-left', 'BWKS_374_B-89-1-12-dep-right'), ('BWKS_374_B-89-1-12-dep-right', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
118; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_335_B-89-1-2-arr-right'), ('BCHS_335_B-89-1-2-arr-right', 'BCHS_335_B-89-1-2-dep-right'), ('BCHS_335_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
119; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 27; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
120; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
121; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 28; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
122; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 25; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
123; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 28; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_338_B-89-1-2-arr-left'), ('BCHS_338_B-89-1-2-arr-left', 'BCHS_338_B-89-1-2-dep-left'), ('BCHS_338_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
124; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 27; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
125; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 24; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
126; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 27; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_338_B-89-1-2-arr-left'), ('BCHS_338_B-89-1-2-arr-left', 'BCHS_338_B-89-1-2-dep-left'), ('BCHS_338_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
127; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 25; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_335_B-89-1-2-arr-right'), ('BCHS_335_B-89-1-2-arr-right', 'BCHS_335_B-89-1-2-dep-right'), ('BCHS_335_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
128; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 38; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
129; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 25; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
130; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 27; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_371_B-89-1-12-arr-right'), ('BWKS_371_B-89-1-12-arr-right', 'BWKS_371_B-89-1-12-dep-left'), ('BWKS_371_B-89-1-12-dep-left', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
131; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 24; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_371_B-89-1-12-arr-right'), ('BWKS_371_B-89-1-12-arr-right', 'BWKS_371_B-89-1-12-dep-left'), ('BWKS_371_B-89-1-12-dep-left', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
132; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 27; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_371_B-89-1-12-arr-right'), ('BWKS_371_B-89-1-12-arr-right', 'BWKS_371_B-89-1-12-dep-left'), ('BWKS_371_B-89-1-12-dep-left', 'BCHS_338_B-89-1-2-arr-left'), ('BCHS_338_B-89-1-2-arr-left', 'BCHS_338_B-89-1-2-dep-left'), ('BCHS_338_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
133; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_374_B-89-1-12-arr-left'), ('BWKS_374_B-89-1-12-arr-left', 'BWKS_374_B-89-1-12-dep-right'), ('BWKS_374_B-89-1-12-dep-right', 'BCHS_335_B-89-1-2-arr-right'), ('BCHS_335_B-89-1-2-arr-right', 'BCHS_335_B-89-1-2-dep-right'), ('BCHS_335_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
134; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 27; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_374_B-89-1-12-arr-left'), ('BWKS_374_B-89-1-12-arr-left', 'BWKS_374_B-89-1-12-dep-right'), ('BWKS_374_B-89-1-12-dep-right', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
135; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_336_B-89-1-1-arr-left'), ('BCHS_336_B-89-1-1-arr-left', 'BCHS_336_B-89-1-1-dep-left'), ('BCHS_336_B-89-1-1-dep-left', 'BWKS_374_B-89-1-12-arr-left'), ('BWKS_374_B-89-1-12-arr-left', 'BWKS_374_B-89-1-12-dep-right'), ('BWKS_374_B-89-1-12-dep-right', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
136; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
137; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 11; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
138; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BCHS_338_B-89-1-2-arr-left'), ('BCHS_338_B-89-1-2-arr-left', 'BCHS_338_B-89-1-2-dep-left'), ('BCHS_338_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
139; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 12; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_335_B-89-1-2-arr-right'), ('BCHS_335_B-89-1-2-arr-right', 'BCHS_335_B-89-1-2-dep-right'), ('BCHS_335_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
140; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 25; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
141; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 12; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_372_B-89-1-12-arr-right'), ('BWKS_372_B-89-1-12-arr-right', 'BWKS_372_B-89-1-12-dep-left'), ('BWKS_372_B-89-1-12-dep-left', 'BWKS_365_A-89-1-12-arr-left'), ('BWKS_365_A-89-1-12-arr-left', 'BWKS_365_A-89-1-12-dep-right'), ('BWKS_365_A-89-1-12-dep-right', 'BWKS_373_B-89-1-12-arr-left'), ('BWKS_373_B-89-1-12-arr-left', 'BWKS_373_B-89-1-12-dep-right'), ('BWKS_373_B-89-1-12-dep-right', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
142; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_371_B-89-1-12-arr-right'), ('BWKS_371_B-89-1-12-arr-right', 'BWKS_371_B-89-1-12-dep-left'), ('BWKS_371_B-89-1-12-dep-left', 'BCHS_337_B-89-1-2-arr-left'), ('BCHS_337_B-89-1-2-arr-left', 'BCHS_337_B-89-1-2-dep-left'), ('BCHS_337_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
143; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 11; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_371_B-89-1-12-arr-right'), ('BWKS_371_B-89-1-12-arr-right', 'BWKS_371_B-89-1-12-dep-left'), ('BWKS_371_B-89-1-12-dep-left', 'BCHS_336_B-89-1-2-arr-right'), ('BCHS_336_B-89-1-2-arr-right', 'BCHS_336_B-89-1-2-dep-right'), ('BCHS_336_B-89-1-2-dep-right', 'BSAP_303_B-89-1-2-arr-right')]
144; 10; ('BSAP_304_B-89-1-1-dep-right-out', 'BSAP_303_B-89-1-2-arr-right-in'); 14; [('BSAP_304_B-89-1-1-dep-right', 'BCHS_338_B-89-1-1-arr-right'), ('BCHS_338_B-89-1-1-arr-right', 'BCHS_338_B-89-1-1-dep-right'), ('BCHS_338_B-89-1-1-dep-right', 'BWKS_371_B-89-1-12-arr-right'), ('BWKS_371_B-89-1-12-arr-right', 'BWKS_371_B-89-1-12-dep-left'), ('BWKS_371_B-89-1-12-dep-left', 'BCHS_338_B-89-1-2-arr-left'), ('BCHS_338_B-89-1-2-arr-left', 'BCHS_338_B-89-1-2-dep-left'), ('BCHS_338_B-89-1-2-dep-left', 'BSAP_303_B-89-1-2-arr-right')]
145; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 6; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_337_B-82-1-1-arr-right'), ('BCHS_337_B-82-1-1-arr-right', 'BCHS_337_B-82-1-1-dep-right'), ('BCHS_337_B-82-1-1-dep-right', 'BWKS_372_B-82-1-1-arr-right'), ('BWKS_372_B-82-1-1-arr-right', 'BWKS_372_B-82-1-1-dep-right'), ('BWKS_372_B-82-1-1-dep-right', 'BGWD_202_B-82-1-1-arr-right'), ('BGWD_202_B-82-1-1-arr-right', 'BGWD_202_B-82-1-1-dep-right'), ('BGWD_202_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
146; 11; ('BSAP_304_B-82-1-1-dep-right-out', 'BNIS_423_B-82-1-1-arr-right-in'); 6; [('BSAP_304_B-82-1-1-dep-right', 'BCHS_337_B-82-1-1-arr-right'), ('BCHS_337_B-82-1-1-arr-right', 'BCHS_337_B-82-1-1-dep-right'), ('BCHS_337_B-82-1-1-dep-right', 'BWKS_372_B-82-1-1-arr-right'), ('BWKS_372_B-82-1-1-arr-right', 'BWKS_372_B-82-1-1-dep-right'), ('BWKS_372_B-82-1-1-dep-right', 'BGWD_201_B-82-1-1-arr-right'), ('BGWD_201_B-82-1-1-arr-right', 'BGWD_201_B-82-1-1-dep-right'), ('BGWD_201_B-82-1-1-dep-right', 'BNIS_423_B-82-1-1-arr-right')]
