#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BCHS_337_B-69-1-2-arr-left,BCHS_337_B-69-1-2-dep-left,BCHS_337_B-73-1-1-arr-right,BCHS_337_B-73-1-1-dep-right
BCHS_337_B-89-1-1-arr-right,BCHS_337_B-89-1-1-dep-right,BCHS_337_B-73-1-1-arr-right,BCHS_337_B-73-1-1-dep-right
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-90-1-2-arr-right,BCHS_336_B-90-1-2-dep-right,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-82-2-1-arr-left,BCHS_336_B-82-2-1-dep-left,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-73-1-2-arr-right,BCHS_336_B-73-1-2-dep-right,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right,BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left
BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right,BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right
BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right,BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right
BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right,BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left
BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-82-1-2-arr-right,BCHS_336_B-82-1-2-dep-right,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left,BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right
BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left,BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right
BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left,BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left
BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-90-1-1-arr-left,BCHS_336_B-90-1-1-dep-left,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right,BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right
BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right,BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left
BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-89-1-2-arr-right,BCHS_336_B-89-1-2-dep-right,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right,BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left
BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-82-2-2-arr-right,BCHS_336_B-82-2-2-dep-right,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left,BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left
BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left,BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left
BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-89-1-1-arr-left,BCHS_336_B-89-1-1-dep-left,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
BCHS_336_B-73-1-1-arr-left,BCHS_336_B-73-1-1-dep-left,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right,BCHS_336_B-82-1-1-arr-left,BCHS_336_B-82-1-1-dep-left
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left
BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left,BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right
BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left,BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right
BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left,BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right
BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left,BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right
BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left,BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left
BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left,BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right
BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left,BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left
BCHS_338_B-82-2-2-arr-left,BCHS_338_B-82-2-2-dep-left,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right,BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right
BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right,BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right
BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right,BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right
BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right,BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left
BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right,BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right
BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right,BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left
BCHS_338_B-82-2-1-arr-right,BCHS_338_B-82-2-1-dep-right,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right,BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right
BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right,BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right
BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right,BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left
BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right,BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right
BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right,BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left
BCHS_338_B-82-1-1-arr-right,BCHS_338_B-82-1-1-dep-right,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right,BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right
BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right,BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left
BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right,BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right
BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right,BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left
BCHS_338_B-73-1-1-arr-right,BCHS_338_B-73-1-1-dep-right,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right,BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left
BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right,BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right
BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right,BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left
BCHS_338_B-90-1-1-arr-right,BCHS_338_B-90-1-1-dep-right,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left,BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right
BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left,BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left
BCHS_338_B-90-1-2-arr-left,BCHS_338_B-90-1-2-dep-left,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right,BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left
BCHS_338_B-89-1-1-arr-right,BCHS_338_B-89-1-1-dep-right,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BCHS_338_B-82-1-2-arr-left,BCHS_338_B-82-1-2-dep-left,BCHS_338_B-89-1-2-arr-left,BCHS_338_B-89-1-2-dep-left
BWKS_372_B-82-2-1-arr-right,BWKS_372_B-82-2-1-dep-right,BWKS_372_B-82-2-2-arr-left,BWKS_372_B-82-2-2-dep-left
BWKS_372_B-82-2-1-arr-right,BWKS_372_B-82-2-1-dep-right,BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right
BWKS_372_B-82-2-1-arr-right,BWKS_372_B-82-2-1-dep-right,BWKS_372_B-82-1-2-arr-left,BWKS_372_B-82-1-2-dep-left
BWKS_372_B-82-2-1-arr-right,BWKS_372_B-82-2-1-dep-right,BWKS_372_B-89-1-12-arr-right,BWKS_372_B-89-1-12-dep-left
BWKS_372_B-82-2-1-arr-right,BWKS_372_B-82-2-1-dep-right,BWKS_372_B-73-1-1-arr-right,BWKS_372_B-73-1-1-dep-right
BWKS_372_B-82-2-1-arr-right,BWKS_372_B-82-2-1-dep-right,BWKS_372_B-82-1-1-arr-right,BWKS_372_B-82-1-1-dep-right
BWKS_372_B-82-2-1-arr-right,BWKS_372_B-82-2-1-dep-right,BWKS_372_B-90-1-12-arr-right,BWKS_372_B-90-1-12-dep-left
BWKS_372_B-82-2-2-arr-left,BWKS_372_B-82-2-2-dep-left,BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right
BWKS_372_B-82-2-2-arr-left,BWKS_372_B-82-2-2-dep-left,BWKS_372_B-82-1-2-arr-left,BWKS_372_B-82-1-2-dep-left
BWKS_372_B-82-2-2-arr-left,BWKS_372_B-82-2-2-dep-left,BWKS_372_B-89-1-12-arr-right,BWKS_372_B-89-1-12-dep-left
BWKS_372_B-82-2-2-arr-left,BWKS_372_B-82-2-2-dep-left,BWKS_372_B-73-1-1-arr-right,BWKS_372_B-73-1-1-dep-right
BWKS_372_B-82-2-2-arr-left,BWKS_372_B-82-2-2-dep-left,BWKS_372_B-82-1-1-arr-right,BWKS_372_B-82-1-1-dep-right
BWKS_372_B-82-2-2-arr-left,BWKS_372_B-82-2-2-dep-left,BWKS_372_B-90-1-12-arr-right,BWKS_372_B-90-1-12-dep-left
BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right,BWKS_372_B-82-1-2-arr-left,BWKS_372_B-82-1-2-dep-left
BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right,BWKS_372_B-89-1-12-arr-right,BWKS_372_B-89-1-12-dep-left
BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right,BWKS_372_B-73-1-1-arr-right,BWKS_372_B-73-1-1-dep-right
BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right,BWKS_372_B-82-1-1-arr-right,BWKS_372_B-82-1-1-dep-right
BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right,BWKS_372_B-90-1-12-arr-right,BWKS_372_B-90-1-12-dep-left
BWKS_372_B-82-1-2-arr-left,BWKS_372_B-82-1-2-dep-left,BWKS_372_B-89-1-12-arr-right,BWKS_372_B-89-1-12-dep-left
BWKS_372_B-82-1-2-arr-left,BWKS_372_B-82-1-2-dep-left,BWKS_372_B-73-1-1-arr-right,BWKS_372_B-73-1-1-dep-right
BWKS_372_B-82-1-2-arr-left,BWKS_372_B-82-1-2-dep-left,BWKS_372_B-82-1-1-arr-right,BWKS_372_B-82-1-1-dep-right
BWKS_372_B-82-1-2-arr-left,BWKS_372_B-82-1-2-dep-left,BWKS_372_B-90-1-12-arr-right,BWKS_372_B-90-1-12-dep-left
BWKS_372_B-89-1-12-arr-right,BWKS_372_B-89-1-12-dep-left,BWKS_372_B-73-1-1-arr-right,BWKS_372_B-73-1-1-dep-right
BWKS_372_B-89-1-12-arr-right,BWKS_372_B-89-1-12-dep-left,BWKS_372_B-82-1-1-arr-right,BWKS_372_B-82-1-1-dep-right
BWKS_372_B-89-1-12-arr-right,BWKS_372_B-89-1-12-dep-left,BWKS_372_B-90-1-12-arr-right,BWKS_372_B-90-1-12-dep-left
BWKS_372_B-73-1-1-arr-right,BWKS_372_B-73-1-1-dep-right,BWKS_372_B-82-1-1-arr-right,BWKS_372_B-82-1-1-dep-right
BWKS_372_B-73-1-1-arr-right,BWKS_372_B-73-1-1-dep-right,BWKS_372_B-90-1-12-arr-right,BWKS_372_B-90-1-12-dep-left
BWKS_372_B-82-1-1-arr-right,BWKS_372_B-82-1-1-dep-right,BWKS_372_B-90-1-12-arr-right,BWKS_372_B-90-1-12-dep-left
BWKS_371_B-82-1-1-arr-right,BWKS_371_B-82-1-1-dep-right,BWKS_371_B-73-1-1-arr-right,BWKS_371_B-73-1-1-dep-right
BWKS_371_B-82-1-1-arr-right,BWKS_371_B-82-1-1-dep-right,BWKS_371_B-89-1-12-arr-right,BWKS_371_B-89-1-12-dep-left
BWKS_371_B-82-1-1-arr-right,BWKS_371_B-82-1-1-dep-right,BWKS_371_B-90-1-12-arr-right,BWKS_371_B-90-1-12-dep-left
BWKS_371_B-82-1-1-arr-right,BWKS_371_B-82-1-1-dep-right,BWKS_371_B-82-1-2-arr-left,BWKS_371_B-82-1-2-dep-left
BWKS_371_B-82-1-1-arr-right,BWKS_371_B-82-1-1-dep-right,BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right
BWKS_371_B-82-1-1-arr-right,BWKS_371_B-82-1-1-dep-right,BWKS_371_B-82-2-2-arr-left,BWKS_371_B-82-2-2-dep-left
BWKS_371_B-82-1-1-arr-right,BWKS_371_B-82-1-1-dep-right,BWKS_371_B-82-2-1-arr-right,BWKS_371_B-82-2-1-dep-right
BWKS_371_B-73-1-1-arr-right,BWKS_371_B-73-1-1-dep-right,BWKS_371_B-89-1-12-arr-right,BWKS_371_B-89-1-12-dep-left
BWKS_371_B-73-1-1-arr-right,BWKS_371_B-73-1-1-dep-right,BWKS_371_B-90-1-12-arr-right,BWKS_371_B-90-1-12-dep-left
BWKS_371_B-73-1-1-arr-right,BWKS_371_B-73-1-1-dep-right,BWKS_371_B-82-1-2-arr-left,BWKS_371_B-82-1-2-dep-left
BWKS_371_B-73-1-1-arr-right,BWKS_371_B-73-1-1-dep-right,BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right
BWKS_371_B-73-1-1-arr-right,BWKS_371_B-73-1-1-dep-right,BWKS_371_B-82-2-2-arr-left,BWKS_371_B-82-2-2-dep-left
BWKS_371_B-73-1-1-arr-right,BWKS_371_B-73-1-1-dep-right,BWKS_371_B-82-2-1-arr-right,BWKS_371_B-82-2-1-dep-right
BWKS_371_B-89-1-12-arr-right,BWKS_371_B-89-1-12-dep-left,BWKS_371_B-90-1-12-arr-right,BWKS_371_B-90-1-12-dep-left
BWKS_371_B-89-1-12-arr-right,BWKS_371_B-89-1-12-dep-left,BWKS_371_B-82-1-2-arr-left,BWKS_371_B-82-1-2-dep-left
BWKS_371_B-89-1-12-arr-right,BWKS_371_B-89-1-12-dep-left,BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right
BWKS_371_B-89-1-12-arr-right,BWKS_371_B-89-1-12-dep-left,BWKS_371_B-82-2-2-arr-left,BWKS_371_B-82-2-2-dep-left
BWKS_371_B-89-1-12-arr-right,BWKS_371_B-89-1-12-dep-left,BWKS_371_B-82-2-1-arr-right,BWKS_371_B-82-2-1-dep-right
BWKS_371_B-90-1-12-arr-right,BWKS_371_B-90-1-12-dep-left,BWKS_371_B-82-1-2-arr-left,BWKS_371_B-82-1-2-dep-left
BWKS_371_B-90-1-12-arr-right,BWKS_371_B-90-1-12-dep-left,BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right
BWKS_371_B-90-1-12-arr-right,BWKS_371_B-90-1-12-dep-left,BWKS_371_B-82-2-2-arr-left,BWKS_371_B-82-2-2-dep-left
BWKS_371_B-90-1-12-arr-right,BWKS_371_B-90-1-12-dep-left,BWKS_371_B-82-2-1-arr-right,BWKS_371_B-82-2-1-dep-right
BWKS_371_B-82-1-2-arr-left,BWKS_371_B-82-1-2-dep-left,BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right
BWKS_371_B-82-1-2-arr-left,BWKS_371_B-82-1-2-dep-left,BWKS_371_B-82-2-2-arr-left,BWKS_371_B-82-2-2-dep-left
BWKS_371_B-82-1-2-arr-left,BWKS_371_B-82-1-2-dep-left,BWKS_371_B-82-2-1-arr-right,BWKS_371_B-82-2-1-dep-right
BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right,BWKS_371_B-82-2-2-arr-left,BWKS_371_B-82-2-2-dep-left
BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right,BWKS_371_B-82-2-1-arr-right,BWKS_371_B-82-2-1-dep-right
BWKS_371_B-82-2-2-arr-left,BWKS_371_B-82-2-2-dep-left,BWKS_371_B-82-2-1-arr-right,BWKS_371_B-82-2-1-dep-right
BMS_402_B-69-1-1-arr-right,BMS_402_B-69-1-1-dep-right,BMS_402_B-73-1-1-arr-right,BMS_402_B-73-1-1-dep-right
BHST_402_B-73-1-1-arr-right,BHST_402_B-73-1-1-dep-right,BHST_402_B-69-1-1-arr-right,BHST_402_B-69-1-1-dep-right
BOLS_432_B-73-1-1-arr-right,BOLS_432_B-73-1-1-dep-right,BOLS_432_B-69-1-1-arr-right,BOLS_432_B-69-1-1-dep-right
BHST_401_B-73-1-2-arr-right,BHST_401_B-73-1-2-dep-right,BHST_401_B-69-1-2-arr-right,BHST_401_B-69-1-2-dep-right
BMS_401_B-69-1-2-arr-right,BMS_401_B-69-1-2-dep-right,BMS_401_B-73-1-2-arr-right,BMS_401_B-73-1-2-dep-right
